COMPUTATIONAL INTELLIGENCE PROJECT REPORT
=========================================
Student: s347245
Parameters: Alpha=1.00, Beta=2.00, Density=0.20, Cities=1000
Execution Time: 571.8075 seconds
=========================================

PERFORMANCE COMPARISON
-------------------------
 - Baseline Cost:       37,545,927.7
 - Algorithm Cost:      26,178,730.7
 - Absolute Improvement: 11,367,197.0
 - % Improvement:       30.28%
 - Result:              IMPROVEMENT

CITY COVERAGE DETAIL:
City ID    | Available    | % Collected  | Visits  
Trip #22  | Load: 320.3  | Path: 0 -> 185 -> 549 -> 185 -> 0
Trip #23  | Load: 503.7  | Path: 0 -> 540 -> 717 -> 540 -> 0
Trip #24  | Load: 124.8  | Path: 0 -> 399 -> 0
Trip #25  | Load: 690.1  | Path: 0 -> 9 -> 336 -> 9 -> 0
Trip #26  | Load: 413.8  | Path: 0 -> 699 -> 349 -> 467 -> 349 -> 699 -> 0
Trip #27  | Load: 487.3  | Path: 0 -> 308 -> 198 -> 897 -> 198 -> 308 -> 0
Trip #28  | Load: 413.3  | Path: 0 -> 411 -> 558 -> 834 -> 558 -> 411 -> 0
Trip #29  | Load: 657.7  | Path: 0 -> 607 -> 451 -> 607 -> 0
Trip #30  | Load: 465.3  | Path: 0 -> 127 -> 974 -> 127 -> 0
Trip #31  | Load: 436.7  | Path: 0 -> 59 -> 641 -> 747 -> 812 -> 747 -> 641 -> 59 -> 0
Trip #32  | Load: 493.4  | Path: 0 -> 262 -> 0
Trip #33  | Load: 394.1  | Path: 0 -> 944 -> 729 -> 944 -> 0
Trip #34  | Load: 233.3  | Path: 0 -> 608 -> 0
Trip #35  | Load: 239.2  | Path: 0 -> 746 -> 437 -> 100 -> 437 -> 746 -> 0
Trip #36  | Load: 461.2  | Path: 0 -> 151 -> 461 -> 215 -> 461 -> 151 -> 0
Trip #37  | Load: 407.4  | Path: 0 -> 177 -> 835 -> 598 -> 835 -> 177 -> 0
Trip #38  | Load: 453.1  | Path: 0 -> 53 -> 0
Trip #39  | Load: 602.5  | Path: 0 -> 378 -> 0
Trip #40  | Load: 464.8  | Path: 0 -> 190 -> 0
Trip #41  | Load: 184.1  | Path: 0 -> 235 -> 970 -> 235 -> 0
Trip #42  | Load: 623.4  | Path: 0 -> 290 -> 899 -> 290 -> 0
Trip #43  | Load: 401.5  | Path: 0 -> 155 -> 568 -> 488 -> 568 -> 155 -> 0
Trip #44  | Load: 539.6  | Path: 0 -> 900 -> 788 -> 900 -> 0
Trip #45  | Load: 153.5  | Path: 0 -> 9 -> 0
Trip #46  | Load: 592.7  | Path: 0 -> 464 -> 0
Trip #47  | Load: 392.5  | Path: 0 -> 199 -> 546 -> 181 -> 546 -> 199 -> 0
Trip #48  | Load: 98.8   | Path: 0 -> 155 -> 568 -> 157 -> 568 -> 155 -> 0
Trip #49  | Load: 674.5  | Path: 0 -> 802 -> 759 -> 802 -> 0
Trip #50  | Load: 322.3  | Path: 0 -> 761 -> 937 -> 761 -> 0
Trip #51  | Load: 593.9  | Path: 0 -> 807 -> 468 -> 807 -> 0
Trip #52  | Load: 606.6  | Path: 0 -> 177 -> 984 -> 177 -> 0
Trip #53  | Load: 415.4  | Path: 0 -> 246 -> 865 -> 246 -> 0
Trip #54  | Load: 689.1  | Path: 0 -> 40 -> 289 -> 701 -> 289 -> 40 -> 0
Trip #55  | Load: 442.6  | Path: 0 -> 6 -> 0
Trip #56  | Load: 394.7  | Path: 0 -> 151 -> 32 -> 26 -> 32 -> 151 -> 0
Trip #57  | Load: 320.8  | Path: 0 -> 290 -> 28 -> 238 -> 28 -> 290 -> 0
Trip #58  | Load: 242.1  | Path: 0 -> 40 -> 137 -> 986 -> 137 -> 40 -> 0
Trip #59  | Load: 489.0  | Path: 0 -> 440 -> 57 -> 440 -> 0
Trip #60  | Load: 385.3  | Path: 0 -> 496 -> 800 -> 496 -> 0
Trip #61  | Load: 720.5  | Path: 0 -> 979 -> 452 -> 979 -> 0
Trip #62  | Load: 339.3  | Path: 0 -> 59 -> 470 -> 59 -> 0
Trip #63  | Load: 465.8  | Path: 0 -> 420 -> 0
Trip #64  | Load: 683.3  | Path: 0 -> 151 -> 952 -> 980 -> 502 -> 980 -> 952 -> 151 -> 0
Trip #65  | Load: 497.5  | Path: 0 -> 311 -> 0
Trip #66  | Load: 489.6  | Path: 0 -> 151 -> 478 -> 999 -> 478 -> 151 -> 0
Trip #67  | Load: 258.4  | Path: 0 -> 235 -> 397 -> 235 -> 0
Trip #68  | Load: 489.4  | Path: 0 -> 246 -> 906 -> 12 -> 357 -> 12 -> 906 -> 246 -> 0
Trip #69  | Load: 432.1  | Path: 0 -> 155 -> 472 -> 155 -> 0
Trip #70  | Load: 427.8  | Path: 0 -> 155 -> 74 -> 155 -> 0
Trip #71  | Load: 556.6  | Path: 0 -> 354 -> 465 -> 277 -> 465 -> 354 -> 0
Trip #72  | Load: 257.9  | Path: 0 -> 415 -> 965 -> 415 -> 0
Trip #73  | Load: 420.6  | Path: 0 -> 603 -> 769 -> 603 -> 0
Trip #74  | Load: 143.0  | Path: 0 -> 59 -> 416 -> 570 -> 184 -> 570 -> 416 -> 59 -> 0
Trip #75  | Load: 739.4  | Path: 0 -> 686 -> 0
Trip #76  | Load: 574.1  | Path: 0 -> 290 -> 843 -> 329 -> 843 -> 290 -> 0
Trip #77  | Load: 378.8  | Path: 0 -> 902 -> 430 -> 902 -> 0
Trip #78  | Load: 410.9  | Path: 0 -> 646 -> 724 -> 646 -> 0
Trip #79  | Load: 411.8  | Path: 0 -> 151 -> 461 -> 601 -> 461 -> 151 -> 0
Trip #80  | Load: 423.9  | Path: 0 -> 998 -> 227 -> 591 -> 381 -> 591 -> 227 -> 998 -> 0
Trip #81  | Load: 568.2  | Path: 0 -> 235 -> 604 -> 339 -> 604 -> 235 -> 0
Trip #82  | Load: 386.5  | Path: 0 -> 151 -> 461 -> 245 -> 461 -> 151 -> 0
Trip #83  | Load: 184.6  | Path: 0 -> 496 -> 951 -> 809 -> 951 -> 496 -> 0
Trip #84  | Load: 70.1   | Path: 0 -> 375 -> 462 -> 340 -> 462 -> 375 -> 0
Trip #85  | Load: 478.5  | Path: 0 -> 436 -> 0
Trip #86  | Load: 271.2  | Path: 0 -> 603 -> 30 -> 838 -> 30 -> 603 -> 0
Trip #87  | Load: 588.6  | Path: 0 -> 942 -> 928 -> 942 -> 0
Trip #88  | Load: 497.8  | Path: 0 -> 59 -> 416 -> 570 -> 416 -> 59 -> 0
Trip #89  | Load: 464.3  | Path: 0 -> 134 -> 0
Trip #90  | Load: 26.0   | Path: 0 -> 185 -> 557 -> 185 -> 0
Trip #91  | Load: 484.0  | Path: 0 -> 887 -> 847 -> 907 -> 847 -> 887 -> 0
Trip #92  | Load: 731.3  | Path: 0 -> 607 -> 449 -> 808 -> 449 -> 607 -> 0
Trip #93  | Load: 386.6  | Path: 0 -> 496 -> 303 -> 614 -> 303 -> 496 -> 0
Trip #94  | Load: 408.0  | Path: 0 -> 290 -> 196 -> 290 -> 0
Trip #95  | Load: 493.6  | Path: 0 -> 177 -> 785 -> 38 -> 552 -> 387 -> 552 -> 38 -> 785 -> 177 -> 0
Trip #96  | Load: 505.6  | Path: 0 -> 237 -> 481 -> 237 -> 0
Trip #97  | Load: 436.6  | Path: 0 -> 151 -> 461 -> 151 -> 0
Trip #98  | Load: 446.6  | Path: 0 -> 440 -> 777 -> 592 -> 777 -> 440 -> 0
Trip #99  | Load: 522.4  | Path: 0 -> 874 -> 518 -> 16 -> 518 -> 874 -> 0
Trip #100 | Load: 604.3  | Path: 0 -> 565 -> 0
Trip #101 | Load: 499.9  | Path: 0 -> 211 -> 0
Trip #102 | Load: 380.9  | Path: 0 -> 177 -> 851 -> 177 -> 0
Trip #103 | Load: 209.8  | Path: 0 -> 603 -> 30 -> 838 -> 855 -> 327 -> 855 -> 838 -> 30 -> 603 -> 0
Trip #104 | Load: 284.3  | Path: 0 -> 177 -> 851 -> 945 -> 851 -> 177 -> 0
Trip #105 | Load: 447.6  | Path: 0 -> 761 -> 667 -> 761 -> 0
Trip #106 | Load: 465.4  | Path: 0 -> 645 -> 926 -> 869 -> 926 -> 645 -> 0
Trip #107 | Load: 614.8  | Path: 0 -> 19 -> 0
Trip #108 | Load: 402.7  | Path: 0 -> 440 -> 492 -> 440 -> 0
Trip #109 | Load: 4.9    | Path: 0 -> 440 -> 585 -> 440 -> 0
Trip #110 | Load: 559.1  | Path: 0 -> 290 -> 816 -> 290 -> 0
Trip #111 | Load: 440.9  | Path: 0 -> 646 -> 0
Trip #112 | Load: 140.4  | Path: 0 -> 151 -> 714 -> 151 -> 0
Trip #113 | Load: 383.9  | Path: 0 -> 415 -> 849 -> 415 -> 0
Trip #114 | Load: 161.2  | Path: 0 -> 699 -> 989 -> 699 -> 0
Trip #115 | Load: 263.5  | Path: 0 -> 686 -> 325 -> 686 -> 0
Trip #116 | Load: 643.2  | Path: 0 -> 603 -> 710 -> 603 -> 0
Trip #117 | Load: 575.3  | Path: 0 -> 643 -> 0
Trip #118 | Load: 468.9  | Path: 0 -> 706 -> 0
Trip #119 | Load: 464.8  | Path: 0 -> 190 -> 0
Trip #120 | Load: 465.1  | Path: 0 -> 646 -> 66 -> 646 -> 0
Trip #121 | Load: 708.5  | Path: 0 -> 151 -> 32 -> 292 -> 32 -> 151 -> 0
Trip #122 | Load: 378.2  | Path: 0 -> 440 -> 0
Trip #123 | Load: 406.2  | Path: 0 -> 415 -> 704 -> 415 -> 0
Trip #124 | Load: 131.6  | Path: 0 -> 373 -> 102 -> 373 -> 0
Trip #125 | Load: 374.4  | Path: 0 -> 235 -> 0
Trip #126 | Load: 555.7  | Path: 0 -> 40 -> 137 -> 400 -> 137 -> 40 -> 0
Trip #127 | Load: 217.4  | Path: 0 -> 177 -> 785 -> 177 -> 0
Trip #128 | Load: 272.8  | Path: 0 -> 40 -> 137 -> 986 -> 36 -> 735 -> 36 -> 986 -> 137 -> 40 -> 0
Trip #129 | Load: 451.6  | Path: 0 -> 186 -> 589 -> 186 -> 0
Trip #130 | Load: 203.2  | Path: 0 -> 443 -> 0
Trip #131 | Load: 337.0  | Path: 0 -> 956 -> 0
Trip #132 | Load: 109.1  | Path: 0 -> 943 -> 119 -> 943 -> 0
Trip #133 | Load: 385.2  | Path: 0 -> 151 -> 32 -> 149 -> 32 -> 151 -> 0
Trip #134 | Load: 661.2  | Path: 0 -> 59 -> 857 -> 59 -> 0
Trip #135 | Load: 437.7  | Path: 0 -> 151 -> 939 -> 439 -> 939 -> 151 -> 0
Trip #136 | Load: 463.1  | Path: 0 -> 839 -> 511 -> 839 -> 0
Trip #137 | Load: 478.0  | Path: 0 -> 415 -> 52 -> 824 -> 52 -> 415 -> 0
Trip #138 | Load: 487.3  | Path: 0 -> 699 -> 948 -> 377 -> 412 -> 377 -> 948 -> 699 -> 0
Trip #139 | Load: 411.0  | Path: 0 -> 122 -> 992 -> 122 -> 0
Trip #140 | Load: 446.5  | Path: 0 -> 151 -> 461 -> 730 -> 461 -> 151 -> 0
Trip #141 | Load: 485.6  | Path: 0 -> 603 -> 710 -> 310 -> 68 -> 310 -> 710 -> 603 -> 0
Trip #142 | Load: 97.8   | Path: 0 -> 963 -> 424 -> 963 -> 0
Trip #143 | Load: 343.3  | Path: 0 -> 320 -> 628 -> 320 -> 0
Trip #144 | Load: 274.6  | Path: 0 -> 354 -> 121 -> 354 -> 0
Trip #145 | Load: 166.7  | Path: 0 -> 199 -> 696 -> 199 -> 0
Trip #146 | Load: 382.8  | Path: 0 -> 59 -> 641 -> 423 -> 641 -> 59 -> 0
Trip #147 | Load: 67.9   | Path: 0 -> 322 -> 0
Trip #148 | Load: 451.1  | Path: 0 -> 40 -> 137 -> 620 -> 137 -> 40 -> 0
Trip #149 | Load: 94.5   | Path: 0 -> 942 -> 870 -> 882 -> 870 -> 942 -> 0
Trip #150 | Load: 406.4  | Path: 0 -> 53 -> 829 -> 53 -> 0
Trip #151 | Load: 518.4  | Path: 0 -> 998 -> 955 -> 998 -> 0
Trip #152 | Load: 161.2  | Path: 0 -> 874 -> 518 -> 442 -> 518 -> 874 -> 0
Trip #153 | Load: 679.5  | Path: 0 -> 935 -> 822 -> 935 -> 0
Trip #154 | Load: 374.0  | Path: 0 -> 464 -> 859 -> 464 -> 0
Trip #155 | Load: 675.1  | Path: 0 -> 177 -> 682 -> 284 -> 85 -> 284 -> 682 -> 177 -> 0
Trip #156 | Load: 429.2  | Path: 0 -> 290 -> 28 -> 644 -> 636 -> 644 -> 28 -> 290 -> 0
Trip #157 | Load: 382.8  | Path: 0 -> 59 -> 641 -> 423 -> 641 -> 59 -> 0
Trip #158 | Load: 190.9  | Path: 0 -> 352 -> 224 -> 352 -> 0
Trip #159 | Load: 487.6  | Path: 0 -> 415 -> 0
Trip #160 | Load: 283.3  | Path: 0 -> 504 -> 817 -> 504 -> 0
Trip #161 | Load: 705.6  | Path: 0 -> 998 -> 227 -> 998 -> 0
Trip #162 | Load: 173.8  | Path: 0 -> 440 -> 893 -> 599 -> 548 -> 599 -> 893 -> 440 -> 0
Trip #163 | Load: 610.8  | Path: 0 -> 40 -> 990 -> 40 -> 0
Trip #164 | Load: 396.9  | Path: 0 -> 258 -> 0
Trip #165 | Load: 563.8  | Path: 0 -> 235 -> 604 -> 522 -> 604 -> 235 -> 0
Trip #166 | Load: 499.8  | Path: 0 -> 177 -> 785 -> 38 -> 552 -> 38 -> 785 -> 177 -> 0
Trip #167 | Load: 148.8  | Path: 0 -> 155 -> 472 -> 953 -> 472 -> 155 -> 0
Trip #168 | Load: 89.8   | Path: 0 -> 699 -> 349 -> 699 -> 0
Trip #169 | Load: 431.9  | Path: 0 -> 286 -> 852 -> 286 -> 0
Trip #170 | Load: 494.2  | Path: 0 -> 794 -> 0
Trip #171 | Load: 598.6  | Path: 0 -> 309 -> 0
Trip #172 | Load: 379.5  | Path: 0 -> 59 -> 641 -> 747 -> 189 -> 253 -> 189 -> 747 -> 641 -> 59 -> 0
Trip #173 | Load: 399.5  | Path: 0 -> 802 -> 648 -> 802 -> 0
Trip #174 | Load: 384.0  | Path: 0 -> 440 -> 893 -> 599 -> 486 -> 599 -> 893 -> 440 -> 0
Trip #175 | Load: 606.9  | Path: 0 -> 151 -> 105 -> 151 -> 0
Trip #176 | Load: 61.6   | Path: 0 -> 987 -> 0
Trip #177 | Load: 494.8  | Path: 0 -> 290 -> 28 -> 644 -> 616 -> 644 -> 28 -> 290 -> 0
Trip #178 | Load: 430.5  | Path: 0 -> 935 -> 618 -> 935 -> 0
Trip #179 | Load: 217.6  | Path: 0 -> 399 -> 876 -> 399 -> 0
Trip #180 | Load: 434.6  | Path: 0 -> 72 -> 450 -> 275 -> 450 -> 72 -> 0
Trip #181 | Load: 472.4  | Path: 0 -> 766 -> 0
Trip #182 | Load: 71.0   | Path: 0 -> 177 -> 161 -> 668 -> 161 -> 177 -> 0
Trip #183 | Load: 277.9  | Path: 0 -> 151 -> 461 -> 505 -> 461 -> 151 -> 0
Trip #184 | Load: 187.3  | Path: 0 -> 177 -> 78 -> 177 -> 0
Trip #185 | Load: 429.6  | Path: 0 -> 942 -> 870 -> 578 -> 870 -> 942 -> 0
Trip #186 | Load: 377.4  | Path: 0 -> 440 -> 332 -> 440 -> 0
Trip #187 | Load: 493.6  | Path: 0 -> 177 -> 785 -> 38 -> 552 -> 387 -> 552 -> 38 -> 785 -> 177 -> 0
Trip #188 | Load: 464.9  | Path: 0 -> 110 -> 218 -> 110 -> 0
Trip #189 | Load: 446.9  | Path: 0 -> 177 -> 682 -> 793 -> 385 -> 167 -> 385 -> 793 -> 682 -> 177 -> 0
Trip #190 | Load: 33.9   | Path: 0 -> 779 -> 750 -> 779 -> 0
Trip #191 | Load: 403.0  | Path: 0 -> 290 -> 940 -> 666 -> 940 -> 290 -> 0
Trip #192 | Load: 429.8  | Path: 0 -> 151 -> 873 -> 71 -> 873 -> 151 -> 0
Trip #193 | Load: 459.7  | Path: 0 -> 320 -> 0
Trip #194 | Load: 443.2  | Path: 0 -> 354 -> 364 -> 354 -> 0
Trip #195 | Load: 150.1  | Path: 0 -> 110 -> 903 -> 110 -> 0
Trip #196 | Load: 436.1  | Path: 0 -> 699 -> 948 -> 377 -> 948 -> 699 -> 0
Trip #197 | Load: 453.0  | Path: 0 -> 440 -> 222 -> 440 -> 0
Trip #198 | Load: 692.2  | Path: 0 -> 428 -> 0
Trip #199 | Load: 710.6  | Path: 0 -> 177 -> 773 -> 106 -> 773 -> 177 -> 0
Trip #200 | Load: 593.9  | Path: 0 -> 603 -> 30 -> 603 -> 0
Trip #201 | Load: 486.0  | Path: 0 -> 199 -> 711 -> 199 -> 0
Trip #202 | Load: 449.1  | Path: 0 -> 603 -> 710 -> 310 -> 710 -> 603 -> 0
Trip #203 | Load: 441.1  | Path: 0 -> 998 -> 755 -> 998 -> 0
Trip #204 | Load: 397.2  | Path: 0 -> 290 -> 662 -> 290 -> 0
Trip #205 | Load: 421.9  | Path: 0 -> 110 -> 34 -> 110 -> 0
Trip #206 | Load: 610.7  | Path: 0 -> 246 -> 894 -> 246 -> 0
Trip #207 | Load: 204.8  | Path: 0 -> 874 -> 898 -> 874 -> 0
Trip #208 | Load: 368.9  | Path: 0 -> 199 -> 475 -> 199 -> 0
Trip #209 | Load: 418.8  | Path: 0 -> 603 -> 710 -> 753 -> 710 -> 603 -> 0
Trip #210 | Load: 464.9  | Path: 0 -> 637 -> 0
Trip #211 | Load: 382.2  | Path: 0 -> 151 -> 282 -> 318 -> 282 -> 151 -> 0
Trip #212 | Load: 431.5  | Path: 0 -> 290 -> 28 -> 644 -> 28 -> 290 -> 0
Trip #213 | Load: 129.1  | Path: 0 -> 973 -> 0
Trip #214 | Load: 346.0  | Path: 0 -> 290 -> 653 -> 250 -> 653 -> 290 -> 0
Trip #215 | Load: 170.8  | Path: 0 -> 186 -> 0
Trip #216 | Load: 264.1  | Path: 0 -> 608 -> 922 -> 367 -> 922 -> 608 -> 0
Trip #217 | Load: 72.8   | Path: 0 -> 533 -> 390 -> 533 -> 0
Trip #218 | Load: 651.1  | Path: 0 -> 235 -> 4 -> 235 -> 0
Trip #219 | Load: 250.4  | Path: 0 -> 825 -> 713 -> 825 -> 0
Trip #220 | Load: 114.9  | Path: 0 -> 764 -> 217 -> 764 -> 0
Trip #221 | Load: 469.7  | Path: 0 -> 971 -> 0
Trip #222 | Load: 456.8  | Path: 0 -> 290 -> 940 -> 915 -> 940 -> 290 -> 0
Trip #223 | Load: 459.7  | Path: 0 -> 320 -> 0
Trip #224 | Load: 463.1  | Path: 0 -> 177 -> 580 -> 177 -> 0
Trip #225 | Load: 479.1  | Path: 0 -> 535 -> 0
Trip #226 | Load: 265.9  | Path: 0 -> 151 -> 32 -> 725 -> 162 -> 725 -> 32 -> 151 -> 0
Trip #227 | Load: 168.8  | Path: 0 -> 151 -> 32 -> 725 -> 32 -> 151 -> 0
Trip #228 | Load: 222.7  | Path: 0 -> 246 -> 831 -> 246 -> 0
Trip #229 | Load: 393.6  | Path: 0 -> 40 -> 137 -> 841 -> 137 -> 40 -> 0
Trip #230 | Load: 493.4  | Path: 0 -> 151 -> 952 -> 895 -> 952 -> 151 -> 0
Trip #231 | Load: 512.7  | Path: 0 -> 308 -> 198 -> 308 -> 0
Trip #232 | Load: 687.8  | Path: 0 -> 10 -> 0
Trip #233 | Load: 385.2  | Path: 0 -> 151 -> 32 -> 149 -> 32 -> 151 -> 0
Trip #234 | Load: 419.1  | Path: 0 -> 219 -> 183 -> 219 -> 0
Trip #235 | Load: 418.3  | Path: 0 -> 861 -> 171 -> 861 -> 0
Trip #236 | Load: 411.6  | Path: 0 -> 151 -> 639 -> 151 -> 0
Trip #237 | Load: 411.6  | Path: 0 -> 151 -> 639 -> 151 -> 0
Trip #238 | Load: 631.7  | Path: 0 -> 151 -> 461 -> 530 -> 461 -> 151 -> 0
Trip #239 | Load: 609.1  | Path: 0 -> 415 -> 490 -> 415 -> 0
Trip #240 | Load: 437.5  | Path: 0 -> 399 -> 120 -> 695 -> 120 -> 399 -> 0
Trip #241 | Load: 467.5  | Path: 0 -> 789 -> 0
Trip #242 | Load: 467.5  | Path: 0 -> 789 -> 0
Trip #243 | Load: 469.8  | Path: 0 -> 151 -> 856 -> 151 -> 0
Trip #244 | Load: 13.1   | Path: 0 -> 902 -> 781 -> 719 -> 781 -> 902 -> 0
Trip #245 | Load: 451.8  | Path: 0 -> 151 -> 461 -> 298 -> 832 -> 298 -> 461 -> 151 -> 0
Trip #246 | Load: 497.1  | Path: 0 -> 151 -> 148 -> 151 -> 0
Trip #247 | Load: 35.1   | Path: 0 -> 152 -> 0
Trip #248 | Load: 94.2   | Path: 0 -> 699 -> 150 -> 699 -> 0
Trip #249 | Load: 745.9  | Path: 0 -> 699 -> 679 -> 699 -> 0
Trip #250 | Load: 32.0   | Path: 0 -> 33 -> 560 -> 33 -> 0
Trip #251 | Load: 339.7  | Path: 0 -> 283 -> 0
Trip #252 | Load: 474.5  | Path: 0 -> 301 -> 0
Trip #253 | Load: 198.9  | Path: 0 -> 10 -> 328 -> 10 -> 0
Trip #254 | Load: 383.9  | Path: 0 -> 415 -> 849 -> 415 -> 0
Trip #255 | Load: 250.3  | Path: 0 -> 874 -> 0
Trip #256 | Load: 721.3  | Path: 0 -> 193 -> 0
Trip #257 | Load: 729.7  | Path: 0 -> 177 -> 647 -> 177 -> 0
Trip #258 | Load: 335.0  | Path: 0 -> 290 -> 940 -> 587 -> 940 -> 290 -> 0
Trip #259 | Load: 398.9  | Path: 0 -> 290 -> 196 -> 756 -> 196 -> 290 -> 0
Trip #260 | Load: 465.7  | Path: 0 -> 603 -> 710 -> 827 -> 710 -> 603 -> 0
Trip #261 | Load: 739.3  | Path: 0 -> 199 -> 826 -> 199 -> 0
Trip #262 | Load: 426.9  | Path: 0 -> 352 -> 0
Trip #263 | Load: 284.2  | Path: 0 -> 177 -> 968 -> 177 -> 0
Trip #264 | Load: 564.3  | Path: 0 -> 192 -> 0
Trip #265 | Load: 428.5  | Path: 0 -> 156 -> 0
Trip #266 | Load: 489.0  | Path: 0 -> 440 -> 57 -> 440 -> 0
Trip #267 | Load: 447.6  | Path: 0 -> 761 -> 667 -> 761 -> 0
Trip #268 | Load: 556.9  | Path: 0 -> 643 -> 720 -> 643 -> 0
Trip #269 | Load: 201.0  | Path: 0 -> 151 -> 82 -> 151 -> 0
Trip #270 | Load: 563.4  | Path: 0 -> 177 -> 682 -> 995 -> 682 -> 177 -> 0
Trip #271 | Load: 60.9   | Path: 0 -> 158 -> 925 -> 158 -> 0
Trip #272 | Load: 447.8  | Path: 0 -> 235 -> 141 -> 235 -> 0
Trip #273 | Load: 298.1  | Path: 0 -> 151 -> 873 -> 408 -> 873 -> 151 -> 0
Trip #274 | Load: 420.8  | Path: 0 -> 281 -> 0
Trip #275 | Load: 407.6  | Path: 0 -> 354 -> 853 -> 354 -> 0
Trip #276 | Load: 434.7  | Path: 0 -> 887 -> 583 -> 270 -> 583 -> 887 -> 0
Trip #277 | Load: 69.6   | Path: 0 -> 373 -> 427 -> 373 -> 0
Trip #278 | Load: 475.4  | Path: 0 -> 151 -> 279 -> 600 -> 279 -> 151 -> 0
Trip #279 | Load: 411.6  | Path: 0 -> 619 -> 0
Trip #280 | Load: 79.7   | Path: 0 -> 504 -> 312 -> 504 -> 0
Trip #281 | Load: 44.1   | Path: 0 -> 151 -> 461 -> 298 -> 461 -> 151 -> 0
Trip #282 | Load: 37.2   | Path: 0 -> 942 -> 870 -> 942 -> 0
Trip #283 | Load: 399.3  | Path: 0 -> 699 -> 948 -> 699 -> 0
Trip #284 | Load: 454.9  | Path: 0 -> 595 -> 257 -> 595 -> 0
Trip #285 | Load: 412.0  | Path: 0 -> 151 -> 178 -> 151 -> 0
Trip #286 | Load: 653.1  | Path: 0 -> 761 -> 0
Trip #287 | Load: 620.5  | Path: 0 -> 608 -> 56 -> 531 -> 56 -> 608 -> 0
Trip #288 | Load: 446.5  | Path: 0 -> 151 -> 461 -> 730 -> 461 -> 151 -> 0
Trip #289 | Load: 321.1  | Path: 0 -> 967 -> 0
Trip #290 | Load: 140.6  | Path: 0 -> 960 -> 821 -> 13 -> 821 -> 960 -> 0
Trip #291 | Load: 526.9  | Path: 0 -> 185 -> 0
Trip #292 | Load: 381.2  | Path: 0 -> 766 -> 386 -> 766 -> 0
Trip #293 | Load: 151.0  | Path: 0 -> 151 -> 360 -> 151 -> 0
Trip #294 | Load: 480.3  | Path: 0 -> 608 -> 56 -> 608 -> 0
Trip #295 | Load: 473.8  | Path: 0 -> 219 -> 0
Trip #296 | Load: 386.0  | Path: 0 -> 806 -> 790 -> 806 -> 0
Trip #297 | Load: 413.5  | Path: 0 -> 746 -> 437 -> 333 -> 437 -> 746 -> 0
Trip #298 | Load: 409.0  | Path: 0 -> 290 -> 843 -> 634 -> 678 -> 634 -> 843 -> 290 -> 0
Trip #299 | Load: 441.9  | Path: 0 -> 900 -> 495 -> 900 -> 0
Trip #300 | Load: 490.5  | Path: 0 -> 177 -> 45 -> 177 -> 0
Trip #301 | Load: 365.7  | Path: 0 -> 375 -> 0
Trip #302 | Load: 21.2   | Path: 0 -> 151 -> 873 -> 151 -> 0
Trip #303 | Load: 97.7   | Path: 0 -> 603 -> 239 -> 514 -> 239 -> 603 -> 0
Trip #304 | Load: 101.7  | Path: 0 -> 963 -> 0
Trip #305 | Load: 726.0  | Path: 0 -> 426 -> 0
Trip #306 | Load: 426.9  | Path: 0 -> 352 -> 0
Trip #307 | Load: 651.7  | Path: 0 -> 151 -> 952 -> 21 -> 952 -> 151 -> 0
Trip #308 | Load: 495.4  | Path: 0 -> 110 -> 718 -> 110 -> 0
Trip #309 | Load: 503.2  | Path: 0 -> 40 -> 137 -> 854 -> 173 -> 854 -> 137 -> 40 -> 0
Trip #310 | Load: 465.3  | Path: 0 -> 127 -> 974 -> 127 -> 0
Trip #311 | Load: 436.7  | Path: 0 -> 59 -> 641 -> 747 -> 812 -> 747 -> 641 -> 59 -> 0
Trip #312 | Load: 436.3  | Path: 0 -> 59 -> 213 -> 59 -> 0
Trip #313 | Load: 472.4  | Path: 0 -> 766 -> 0
Trip #314 | Load: 461.7  | Path: 0 -> 164 -> 820 -> 164 -> 0
Trip #315 | Load: 442.6  | Path: 0 -> 6 -> 0
Trip #316 | Load: 403.8  | Path: 0 -> 177 -> 722 -> 177 -> 0
Trip #317 | Load: 497.8  | Path: 0 -> 59 -> 416 -> 570 -> 416 -> 59 -> 0
Trip #318 | Load: 684.2  | Path: 0 -> 177 -> 835 -> 177 -> 0
Trip #319 | Load: 403.0  | Path: 0 -> 164 -> 590 -> 164 -> 0
Trip #320 | Load: 146.7  | Path: 0 -> 59 -> 641 -> 747 -> 517 -> 747 -> 641 -> 59 -> 0
Trip #321 | Load: 447.8  | Path: 0 -> 344 -> 672 -> 344 -> 0
Trip #322 | Load: 101.4  | Path: 0 -> 177 -> 984 -> 763 -> 984 -> 177 -> 0
Trip #323 | Load: 446.9  | Path: 0 -> 258 -> 2 -> 258 -> 0
Trip #324 | Load: 641.9  | Path: 0 -> 101 -> 453 -> 101 -> 0
Trip #325 | Load: 405.2  | Path: 0 -> 27 -> 0
Trip #326 | Load: 638.2  | Path: 0 -> 199 -> 546 -> 783 -> 546 -> 199 -> 0
Trip #327 | Load: 414.2  | Path: 0 -> 887 -> 431 -> 887 -> 0
Trip #328 | Load: 88.7   | Path: 0 -> 216 -> 0
Trip #329 | Load: 481.9  | Path: 0 -> 941 -> 445 -> 941 -> 0
Trip #330 | Load: 263.1  | Path: 0 -> 411 -> 558 -> 411 -> 0
Trip #331 | Load: 34.8   | Path: 0 -> 825 -> 501 -> 825 -> 0
